"Problem.ID","ProblemStep","User.ID","Problem.Sub.Part.ID","Order","Action.Type","Timestamp","Answer.Text","Correctness","Problem.Log.ID","Condition","Participant_ID","Problem","CorrectAnswer"
"""PRABMSD2""",1,618045,1754254,2,"""answer""","""01/23/2020 16:23:39.481""","""0.4""","false",218631739,"Reactive","thinkaloudp0912",4,0.3
"""PRABMSD2""",1,616514,1754254,4,"""end""","""12/05/2019 13:14:17.153""","""""","",217672265,"Reactive","thinkaloudp0421",4,0.3
"""PRABMSD2""",1,618045,1754254,5,"""answer""","""01/23/2020 16:24:34.832""","""0.3""","true",218631739,"Reactive","thinkaloudp0912",4,0.3
"""PRABMSD2""",1,617498,1754254,1,"""start""","""01/16/2020 15:21:50.433""","""""","",218466531,"Reactive","thinkaloudp1212",4,0.3
"""PRABMSD2""",1,618045,1754254,3,"""answer""","""01/23/2020 16:24:14.819""","""0.04""","false",218631739,"Reactive","thinkaloudp0912",4,0.3
"""PRABMSD2""",1,616753,1754254,3,"""hint""","""12/12/2019 11:54:11.041""","""""","",217891343,"Reactive","thinkaloudp0101",4,0.3
"""PRABMSD2""",1,616514,1754254,3,"""answer""","""12/05/2019 13:14:17.149""","""0.3""","true",217672265,"Reactive","thinkaloudp0421",4,0.3
"""PRABMSD2""",1,619052,1754254,2,"""answer""","""02/03/2020 11:57:23.397""","""0.4""","false",218934648,"Reactive","thinkaloudp0403",4,0.3
"""PRABMSD2""",1,616753,1754254,5,"""end""","""12/12/2019 11:54:37.263""","""""","",217891343,"Reactive","thinkaloudp0101",4,0.3
"""PRABMSD2""",1,619358,1754254,3,"""hint""","""02/07/2020 14:27:06.870""","""""","",219095809,"Reactive","thinkaloudp0207",4,0.3
"""PRABMSD2""",1,616177,1754254,2,"""answer""","""12/03/2019 12:09:12.404""",""".4/.1""","false",217575492,"Reactive","thinkaloudp1203",4,0.3
"""PRABMSD2""",1,617443,1754254,4,"""answer""","""01/15/2020 18:21:13.923""","""0.3""","true",218439285,"Reactive","thinkaloudp0115",4,0.3
"""PRABMSD2""",1,619358,1754254,2,"""answer""","""02/07/2020 14:26:44.427""","""0.4""","false",219095809,"Reactive","thinkaloudp0207",4,0.3
"""PRABMSD2""",1,619680,1754254,2,"""answer""","""02/17/2020 15:59:29.896""","""0.4""","false",219301227,"Reactive","thinkaloudp0213",4,0.3
"""PRABMSD2""",1,617443,1754254,5,"""end""","""01/15/2020 18:21:13.926""","""""","",218439285,"Reactive","thinkaloudp0115",4,0.3
"""PRABMSD2""",1,618271,1754254,6,"""end""","""01/24/2020 16:30:25.619""","""""","",218679160,"Reactive","thinkaloudp0501",4,0.3
"""PRABMSD2""",1,619052,1754254,3,"""answer""","""02/03/2020 11:57:43.981""","""0.3""","true",218934648,"Reactive","thinkaloudp0403",4,0.3
"""PRABMSD2""",1,619052,1754254,1,"""start""","""02/03/2020 11:57:12.658""","""""","",218934648,"Reactive","thinkaloudp0403",4,0.3
"""PRABMSD2""",1,619358,1754254,4,"""answer""","""02/07/2020 14:28:14.005""","""0.3""","true",219095809,"Reactive","thinkaloudp0207",4,0.3
"""PRABMSD2""",1,618271,1754254,2,"""answer""","""01/24/2020 16:29:11.815""","""0.4/0.9""","false",218679160,"Reactive","thinkaloudp0501",4,0.3
"""PRABMSD2""",1,616514,1754254,1,"""start""","""12/05/2019 13:13:28.345""","""""","",217672265,"Reactive","thinkaloudp0421",4,0.3
"""PRABMSD2""",1,616177,1754254,3,"""hint""","""12/03/2019 12:09:15.304""","""""","",217575492,"Reactive","thinkaloudp1203",4,0.3
"""PRABMSD2""",1,616177,1754254,5,"""end""","""12/03/2019 12:09:35.552""","""""","",217575492,"Reactive","thinkaloudp1203",4,0.3
"""PRABMSD2""",1,617498,1754254,3,"""end""","""01/16/2020 15:22:07.588""","""""","",218466531,"Reactive","thinkaloudp1212",4,0.3
"""PRABMSD2""",1,616753,1754254,4,"""answer""","""12/12/2019 11:54:37.260""","""0.3""","true",217891343,"Reactive","thinkaloudp0101",4,0.3
"""PRABMSD2""",1,616177,1754254,1,"""start""","""12/03/2019 12:08:41.367""","""""","",217575492,"Reactive","thinkaloudp1203",4,0.3
"""PRABMSD2""",1,618045,1754254,4,"""hint""","""01/23/2020 16:24:16.911""","""""","",218631739,"Reactive","thinkaloudp0912",4,0.3
"""PRABMSD2""",1,617443,1754254,2,"""answer""","""01/15/2020 18:20:32.066""","""0.4""","false",218439285,"Reactive","thinkaloudp0115",4,0.3
"""PRABMSD2""",1,618271,1754254,1,"""start""","""01/24/2020 16:28:38.579""","""""","",218679160,"Reactive","thinkaloudp0501",4,0.3
"""PRABMSD2""",1,619052,1754254,4,"""end""","""02/03/2020 11:57:43.985""","""""","",218934648,"Reactive","thinkaloudp0403",4,0.3
"""PRABMSD2""",1,617443,1754254,3,"""answer""","""01/15/2020 18:20:36.630""","""0.4""","false",218439285,"Reactive","thinkaloudp0115",4,0.3
"""PRABMSD2""",1,616177,1754254,4,"""answer""","""12/03/2019 12:09:35.548""","""0.3""","true",217575492,"Reactive","thinkaloudp1203",4,0.3
"""PRABMSD2""",1,619680,1754254,1,"""start""","""02/17/2020 15:59:10.116""","""""","",219301227,"Reactive","thinkaloudp0213",4,0.3
"""PRABMSD2""",1,619358,1754254,5,"""end""","""02/07/2020 14:28:14.001""","""""","",219095809,"Reactive","thinkaloudp0207",4,0.3
"""PRABMSD2""",1,616753,1754254,1,"""start""","""12/12/2019 11:52:48.177""","""""","",217891343,"Reactive","thinkaloudp0101",4,0.3
"""PRABMSD2""",1,616753,1754254,2,"""answer""","""12/12/2019 11:53:17.585""","""0.4""","false",217891343,"Reactive","thinkaloudp0101",4,0.3
"""PRABMSD2""",1,619680,1754254,3,"""answer""","""02/17/2020 15:59:35.485""",""".4/.1""","false",219301227,"Reactive","thinkaloudp0213",4,0.3
"""PRABMSD2""",1,619680,1754254,5,"""answer""","""02/17/2020 16:01:15.084""","""0.3""","true",219301227,"Reactive","thinkaloudp0213",4,0.3
"""PRABMSD2""",1,619358,1754254,1,"""start""","""02/07/2020 14:26:21.984""","""""","",219095809,"Reactive","thinkaloudp0207",4,0.3
"""PRABMSD2""",1,617443,1754254,1,"""start""","""01/15/2020 18:20:18.279""","""""","",218439285,"Reactive","thinkaloudp0115",4,0.3
"""PRABMSD2""",1,618271,1754254,4,"""hint""","""01/24/2020 16:29:59.328""","""""","",218679160,"Reactive","thinkaloudp0501",4,0.3
"""PRABMSD2""",1,618271,1754254,5,"""answer""","""01/24/2020 16:30:25.615""","""0.3""","true",218679160,"Reactive","thinkaloudp0501",4,0.3
"""PRABMSD2""",1,619680,1754254,6,"""end""","""02/17/2020 16:01:15.087""","""""","",219301227,"Reactive","thinkaloudp0213",4,0.3
"""PRABMSD2""",2,616177,1754255,3,"""end""","""12/03/2019 12:09:53.044""","""""","",217575520,"Reactive","thinkaloudp1203",4,0.4
"""PRABMSD2""",2,618271,1754255,3,"""end""","""01/24/2020 16:30:39.048""","""""","",218679169,"Reactive","thinkaloudp0501",4,0.4
"""PRABMSD2""",2,616753,1754255,1,"""start""","""12/12/2019 11:54:39.451""","""""","",217891484,"Reactive","thinkaloudp0101",4,0.4
"""PRABMSD2""",2,618271,1754255,2,"""answer""","""01/24/2020 16:30:39.045""","""0.4""","true",218679169,"Reactive","thinkaloudp0501",4,0.4
"""PRABMSD2""",2,619358,1754255,3,"""end""","""02/07/2020 14:28:53.224""","""""","",219095865,"Reactive","thinkaloudp0207",4,0.4
"""PRABMSD2""",2,619680,1754255,1,"""start""","""02/17/2020 16:01:16.454""","""""","",219301237,"Reactive","thinkaloudp0213",4,0.4
"""PRABMSD2""",2,617498,1754255,2,"""answer""","""01/16/2020 15:22:17.345""","""0.4""","true",218466536,"Reactive","thinkaloudp1212",4,0.4
"""PRABMSD2""",2,616514,1754255,2,"""answer""","""12/05/2019 13:14:27.764""","""0.4""","true",217672313,"Reactive","thinkaloudp0421",4,0.4
"""PRABMSD2""",2,616514,1754255,1,"""start""","""12/05/2019 13:14:18.276""","""""","",217672313,"Reactive","thinkaloudp0421",4,0.4
"""PRABMSD2""",2,616514,1754255,3,"""end""","""12/05/2019 13:14:27.767""","""""","",217672313,"Reactive","thinkaloudp0421",4,0.4
"""PRABMSD2""",2,619358,1754255,1,"""start""","""02/07/2020 14:28:16.053""","""""","",219095865,"Reactive","thinkaloudp0207",4,0.4
"""PRABMSD2""",2,618045,1754255,1,"""start""","""01/23/2020 16:24:36.341""","""""","",218631832,"Reactive","thinkaloudp0912",4,0.4
"""PRABMSD2""",2,617443,1754255,3,"""end""","""01/15/2020 18:21:26.809""","""""","",218439317,"Reactive","thinkaloudp0115",4,0.4
"""PRABMSD2""",2,618271,1754255,1,"""start""","""01/24/2020 16:30:27.314""","""""","",218679169,"Reactive","thinkaloudp0501",4,0.4
"""PRABMSD2""",2,617498,1754255,1,"""start""","""01/16/2020 15:22:09.848""","""""","",218466536,"Reactive","thinkaloudp1212",4,0.4
"""PRABMSD2""",2,616753,1754255,3,"""end""","""12/12/2019 11:54:47.794""","""""","",217891484,"Reactive","thinkaloudp0101",4,0.4
"""PRABMSD2""",2,616177,1754255,2,"""answer""","""12/03/2019 12:09:53.041""","""0.4""","true",217575520,"Reactive","thinkaloudp1203",4,0.4
"""PRABMSD2""",2,619052,1754255,1,"""start""","""02/03/2020 11:57:46.333""","""""","",218934705,"Reactive","thinkaloudp0403",4,0.4
"""PRABMSD2""",2,619680,1754255,3,"""end""","""02/17/2020 16:01:35.522""","""""","",219301237,"Reactive","thinkaloudp0213",4,0.4
"""PRABMSD2""",2,619680,1754255,2,"""answer""","""02/17/2020 16:01:35.518""","""0.4""","true",219301237,"Reactive","thinkaloudp0213",4,0.4
"""PRABMSD2""",2,618045,1754255,2,"""answer""","""01/23/2020 16:24:47.405""","""0.4""","true",218631832,"Reactive","thinkaloudp0912",4,0.4
"""PRABMSD2""",2,619052,1754255,2,"""answer""","""02/03/2020 11:57:58.905""","""0.4""","true",218934705,"Reactive","thinkaloudp0403",4,0.4
"""PRABMSD2""",2,618045,1754255,3,"""end""","""01/23/2020 16:24:47.408""","""""","",218631832,"Reactive","thinkaloudp0912",4,0.4
"""PRABMSD2""",2,617443,1754255,1,"""start""","""01/15/2020 18:21:16.109""","""""","",218439317,"Reactive","thinkaloudp0115",4,0.4
"""PRABMSD2""",2,619358,1754255,2,"""answer""","""02/07/2020 14:28:53.220""","""0.4""","true",219095865,"Reactive","thinkaloudp0207",4,0.4
"""PRABMSD2""",2,616177,1754255,1,"""start""","""12/03/2019 12:09:36.731""","""""","",217575520,"Reactive","thinkaloudp1203",4,0.4
"""PRABMSD2""",2,617498,1754255,3,"""end""","""01/16/2020 15:22:17.349""","""""","",218466536,"Reactive","thinkaloudp1212",4,0.4
"""PRABMSD2""",2,616753,1754255,2,"""answer""","""12/12/2019 11:54:47.790""","""0.4""","true",217891484,"Reactive","thinkaloudp0101",4,0.4
"""PRABMSD2""",2,617443,1754255,2,"""answer""","""01/15/2020 18:21:26.806""","""0.4""","true",218439317,"Reactive","thinkaloudp0115",4,0.4
"""PRABMSD2""",2,619052,1754255,3,"""end""","""02/03/2020 11:57:58.907""","""""","",218934705,"Reactive","thinkaloudp0403",4,0.4
"""PRABMSD2""",3,617498,1754256,6,"""end""","""01/16/2020 15:22:43.778""","""""","",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,619680,1754256,2,"""hint""","""02/17/2020 16:01:56.955""","""""","",219301239,"Reactive","thinkaloudp0213",4,0.7
"""PRABMSD2""",3,616514,1754256,3,"""end""","""12/05/2019 13:14:40.898""","""""","",217672320,"Reactive","thinkaloudp0421",4,0.7
"""PRABMSD2""",3,619052,1754256,3,"""end""","""02/03/2020 11:58:27.705""","""""","",218934717,"Reactive","thinkaloudp0403",4,0.7
"""PRABMSD2""",3,618271,1754256,5,"""end""","""01/24/2020 16:31:15.434""","""""","",218679170,"Reactive","thinkaloudp0501",4,0.7
"""PRABMSD2""",3,617443,1754256,3,"""answer""","""01/15/2020 18:22:49.449""","""0.15""","false",218439326,"Reactive","thinkaloudp0115",4,0.7
"""PRABMSD2""",3,616177,1754256,1,"""start""","""12/03/2019 12:09:54.407""","""""","",217575534,"Reactive","thinkaloudp1203",4,0.7
"""PRABMSD2""",3,617443,1754256,2,"""answer""","""01/15/2020 18:22:24.622""","""0.1""","false",218439326,"Reactive","thinkaloudp0115",4,0.7
"""PRABMSD2""",3,616753,1754256,5,"""end""","""12/12/2019 11:55:53.733""","""""","",217891493,"Reactive","thinkaloudp0101",4,0.7
"""PRABMSD2""",3,616177,1754256,3,"""end""","""12/03/2019 12:10:30.671""","""""","",217575534,"Reactive","thinkaloudp1203",4,0.7
"""PRABMSD2""",3,616753,1754256,4,"""answer""","""12/12/2019 11:55:53.729""","""0.7""","true",217891493,"Reactive","thinkaloudp0101",4,0.7
"""PRABMSD2""",3,618271,1754256,2,"""answer""","""01/24/2020 16:31:03.116""","""0.8""","false",218679170,"Reactive","thinkaloudp0501",4,0.7
"""PRABMSD2""",3,618271,1754256,3,"""hint""","""01/24/2020 16:31:05.578""","""""","",218679170,"Reactive","thinkaloudp0501",4,0.7
"""PRABMSD2""",3,616177,1754256,2,"""answer""","""12/03/2019 12:10:30.668""","""0.7""","true",217575534,"Reactive","thinkaloudp1203",4,0.7
"""PRABMSD2""",3,618045,1754256,4,"""answer""","""01/23/2020 16:26:00.358""","""0.7""","true",218631845,"Reactive","thinkaloudp0912",4,0.7
"""PRABMSD2""",3,618045,1754256,3,"""hint""","""01/23/2020 16:25:48.020""","""""","",218631845,"Reactive","thinkaloudp0912",4,0.7
"""PRABMSD2""",3,616514,1754256,1,"""start""","""12/05/2019 13:14:28.997""","""""","",217672320,"Reactive","thinkaloudp0421",4,0.7
"""PRABMSD2""",3,616753,1754256,2,"""answer""","""12/12/2019 11:55:23.724""","""0.1""","false",217891493,"Reactive","thinkaloudp0101",4,0.7
"""PRABMSD2""",3,617443,1754256,5,"""end""","""01/15/2020 18:23:24.899""","""""","",218439326,"Reactive","thinkaloudp0115",4,0.7
"""PRABMSD2""",3,617443,1754256,4,"""answer""","""01/15/2020 18:23:24.895""","""0.7""","true",218439326,"Reactive","thinkaloudp0115",4,0.7
"""PRABMSD2""",3,619358,1754256,6,"""end""","""02/07/2020 14:30:34.802""","""""","",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSD2""",3,619680,1754256,1,"""start""","""02/17/2020 16:01:36.923""","""""","",219301239,"Reactive","thinkaloudp0213",4,0.7
"""PRABMSD2""",3,619680,1754256,3,"""answer""","""02/17/2020 16:02:10.072""","""0.7""","true",219301239,"Reactive","thinkaloudp0213",4,0.7
"""PRABMSD2""",3,616753,1754256,3,"""hint""","""12/12/2019 11:55:25.559""","""""","",217891493,"Reactive","thinkaloudp0101",4,0.7
"""PRABMSD2""",3,617498,1754256,4,"""hint""","""01/16/2020 15:22:35.778""","""""","",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,619358,1754256,5,"""answer""","""02/07/2020 14:30:34.797""","""0.7""","true",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSD2""",3,618045,1754256,2,"""answer""","""01/23/2020 16:25:17.375""","""0.2""","false",218631845,"Reactive","thinkaloudp0912",4,0.7
"""PRABMSD2""",3,619052,1754256,1,"""start""","""02/03/2020 11:58:00.119""","""""","",218934717,"Reactive","thinkaloudp0403",4,0.7
"""PRABMSD2""",3,616514,1754256,2,"""answer""","""12/05/2019 13:14:40.895""","""0.7""","true",217672320,"Reactive","thinkaloudp0421",4,0.7
"""PRABMSD2""",3,618271,1754256,1,"""start""","""01/24/2020 16:30:41.102""","""""","",218679170,"Reactive","thinkaloudp0501",4,0.7
"""PRABMSD2""",3,617443,1754256,1,"""start""","""01/15/2020 18:21:35.983""","""""","",218439326,"Reactive","thinkaloudp0115",4,0.7
"""PRABMSD2""",3,618271,1754256,4,"""answer""","""01/24/2020 16:31:15.429""","""0.7""","true",218679170,"Reactive","thinkaloudp0501",4,0.7
"""PRABMSD2""",3,619358,1754256,4,"""hint""","""02/07/2020 14:30:03.722""","""""","",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSD2""",3,617498,1754256,1,"""start""","""01/16/2020 15:22:18.990""","""""","",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,618045,1754256,5,"""end""","""01/23/2020 16:26:00.361""","""""","",218631845,"Reactive","thinkaloudp0912",4,0.7
"""PRABMSD2""",3,617498,1754256,2,"""answer""","""01/16/2020 15:22:27.493""","""0.9""","false",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,618045,1754256,1,"""start""","""01/23/2020 16:24:49.317""","""""","",218631845,"Reactive","thinkaloudp0912",4,0.7
"""PRABMSD2""",3,619358,1754256,2,"""answer""","""02/07/2020 14:29:50.420""","""0.6""","false",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSD2""",3,616753,1754256,1,"""start""","""12/12/2019 11:54:49.329""","""""","",217891493,"Reactive","thinkaloudp0101",4,0.7
"""PRABMSD2""",3,619052,1754256,2,"""answer""","""02/03/2020 11:58:27.701""","""0.7""","true",218934717,"Reactive","thinkaloudp0403",4,0.7
"""PRABMSD2""",3,617498,1754256,5,"""answer""","""01/16/2020 15:22:43.775""","""0.7""","true",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,619358,1754256,3,"""answer""","""02/07/2020 14:30:01.880""","""0.11""","false",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSD2""",3,619680,1754256,4,"""end""","""02/17/2020 16:02:10.075""","""""","",219301239,"Reactive","thinkaloudp0213",4,0.7
"""PRABMSD2""",3,617498,1754256,3,"""answer""","""01/16/2020 15:22:34.055""","""0.12""","false",218466540,"Reactive","thinkaloudp1212",4,0.7
"""PRABMSD2""",3,619358,1754256,1,"""start""","""02/07/2020 14:28:55.218""","""""","",219095888,"Reactive","thinkaloudp0207",4,0.7
"""PRABMSDY""",0,618045,1754152,1,"""start""","""01/23/2020 16:28:59.443""","""""","",218632185,"Reactive","thinkaloudp0912",7,NA
"""PRABMSDY""",0,616753,1754152,2,"""answer""","""12/12/2019 11:59:38.408""","""3 Neutral""","true",217891740,"Reactive","thinkaloudp0101",7,NA
"""PRABMSDY""",0,616753,1754152,3,"""end""","""12/12/2019 11:59:38.413""","""""","",217891740,"Reactive","thinkaloudp0101",7,NA
"""PRABMSDY""",0,616177,1754152,1,"""start""","""12/03/2019 12:12:56.916""","""""","",217575634,"Reactive","thinkaloudp1203",7,NA
"""PRABMSDY""",0,616177,1754152,2,"""answer""","""12/03/2019 12:13:11.921""","""4""","true",217575634,"Reactive","thinkaloudp1203",7,NA
"""PRABMSDY""",0,616177,1754152,3,"""end""","""12/03/2019 12:13:11.924""","""""","",217575634,"Reactive","thinkaloudp1203",7,NA
"""PRABMSDY""",0,618271,1754152,1,"""start""","""01/24/2020 16:34:00.836""","""""","",218679193,"Reactive","thinkaloudp0501",7,NA
"""PRABMSDY""",0,617443,1754152,1,"""start""","""01/15/2020 18:25:19.403""","""""","",218439393,"Reactive","thinkaloudp0115",7,NA
"""PRABMSDY""",0,617443,1754152,2,"""answer""","""01/15/2020 18:25:37.754""","""5 Exactly confident""","true",218439393,"Reactive","thinkaloudp0115",7,NA
"""PRABMSDY""",0,616514,1754152,1,"""start""","""12/05/2019 13:16:32.888""","""""","",217672383,"Reactive","thinkaloudp0421",7,NA
"""PRABMSDY""",0,616514,1754152,2,"""answer""","""12/05/2019 13:16:54.884""","""4""","true",217672383,"Reactive","thinkaloudp0421",7,NA
"""PRABMSDY""",0,616514,1754152,3,"""end""","""12/05/2019 13:16:54.886""","""""","",217672383,"Reactive","thinkaloudp0421",7,NA
"""PRABMSDY""",0,619680,1754152,1,"""start""","""02/17/2020 16:04:58.006""","""""","",219301269,"Reactive","thinkaloudp0213",7,NA
"""PRABMSDY""",0,618271,1754152,2,"""answer""","""01/24/2020 16:34:23.589""","""4""","true",218679193,"Reactive","thinkaloudp0501",7,NA
"""PRABMSDY""",0,617498,1754152,2,"""answer""","""01/16/2020 15:25:21.546""","""5 Exactly confident""","true",218466597,"Reactive","thinkaloudp1212",7,NA
"""PRABMSDY""",0,617443,1754152,3,"""end""","""01/15/2020 18:25:37.757""","""""","",218439393,"Reactive","thinkaloudp0115",7,NA
"""PRABMSDY""",0,619052,1754152,3,"""end""","""02/03/2020 12:01:02.767""","""""","",218934919,"Reactive","thinkaloudp0403",7,NA
"""PRABMSDY""",0,617498,1754152,3,"""end""","""01/16/2020 15:25:21.055""","""""","",218466597,"Reactive","thinkaloudp1212",7,NA
"""PRABMSDY""",0,616753,1754152,1,"""start""","""12/12/2019 11:58:57.299""","""""","",217891740,"Reactive","thinkaloudp0101",7,NA
"""PRABMSDY""",0,618045,1754152,2,"""answer""","""01/23/2020 16:29:21.992""","""5 Exactly confident""","true",218632185,"Reactive","thinkaloudp0912",7,NA
"""PRABMSDY""",0,618045,1754152,3,"""end""","""01/23/2020 16:29:21.997""","""""","",218632185,"Reactive","thinkaloudp0912",7,NA
"""PRABMSDY""",0,617498,1754152,1,"""start""","""01/16/2020 15:25:03.303""","""""","",218466597,"Reactive","thinkaloudp1212",7,NA
"""PRABMSDY""",0,618271,1754152,3,"""end""","""01/24/2020 16:34:23.593""","""""","",218679193,"Reactive","thinkaloudp0501",7,NA
"""PRABMSDY""",0,619358,1754152,2,"""answer""","""02/07/2020 14:35:41.580""","""2""","true",219096145,"Reactive","thinkaloudp0207",7,NA
"""PRABMSDY""",0,619052,1754152,1,"""start""","""02/03/2020 12:00:47.192""","""""","",218934919,"Reactive","thinkaloudp0403",7,NA
"""PRABMSDY""",0,619052,1754152,2,"""answer""","""02/03/2020 12:01:02.764""","""5 Exactly confident""","true",218934919,"Reactive","thinkaloudp0403",7,NA
"""PRABMSDY""",0,619680,1754152,3,"""end""","""02/17/2020 16:05:12.991""","""""","",219301269,"Reactive","thinkaloudp0213",7,NA
"""PRABMSDY""",0,619358,1754152,3,"""end""","""02/07/2020 14:35:41.585""","""""","",219096145,"Reactive","thinkaloudp0207",7,NA
"""PRABMSDY""",0,619358,1754152,1,"""start""","""02/07/2020 14:35:26.599""","""""","",219096145,"Reactive","thinkaloudp0207",7,NA
"""PRABMSDY""",0,619680,1754152,2,"""answer""","""02/17/2020 16:05:12.988""","""5 Exactly confident""","true",219301269,"Reactive","thinkaloudp0213",7,NA
"""PRABMSDY""",1,616177,1754169,2,"""answer""","""12/03/2019 12:13:34.211""","""3/12""","true",217575645,"Reactive","thinkaloudp1203",7,0.25
"""PRABMSDY""",1,617443,1754169,1,"""start""","""01/15/2020 18:25:39.555""","""""","",218439401,"Reactive","thinkaloudp0115",7,0.25
"""PRABMSDY""",1,618045,1754169,3,"""end""","""01/23/2020 16:29:42.636""","""""","",218632219,"Reactive","thinkaloudp0912",7,0.25
"""PRABMSDY""",1,617498,1754169,2,"""answer""","""01/16/2020 15:25:41.341""","""1/4""","true",218466603,"Reactive","thinkaloudp1212",7,0.25
"""PRABMSDY""",1,616514,1754169,2,"""answer""","""12/05/2019 13:17:14.262""","""1/4""","true",217672391,"Reactive","thinkaloudp0421",7,0.25
"""PRABMSDY""",1,619680,1754169,2,"""answer""","""02/17/2020 16:05:38.975""","""0.25""","true",219301270,"Reactive","thinkaloudp0213",7,0.25
"""PRABMSDY""",1,618045,1754169,2,"""answer""","""01/23/2020 16:29:42.633""","""3/12""","true",218632219,"Reactive","thinkaloudp0912",7,0.25
"""PRABMSDY""",1,617498,1754169,1,"""start""","""01/16/2020 15:25:23.658""","""""","",218466603,"Reactive","thinkaloudp1212",7,0.25
"""PRABMSDY""",1,619358,1754169,2,"""answer""","""02/07/2020 14:36:36.824""","""3/12""","true",219096155,"Reactive","thinkaloudp0207",7,0.25
"""PRABMSDY""",1,616514,1754169,1,"""start""","""12/05/2019 13:16:56.446""","""""","",217672391,"Reactive","thinkaloudp0421",7,0.25
"""PRABMSDY""",1,617443,1754169,2,"""answer""","""01/15/2020 18:25:51.035""","""1/4""","true",218439401,"Reactive","thinkaloudp0115",7,0.25
"""PRABMSDY""",1,616753,1754169,3,"""end""","""12/12/2019 12:00:07.297""","""""","",217891773,"Reactive","thinkaloudp0101",7,0.25
"""PRABMSDY""",1,618271,1754169,3,"""end""","""01/24/2020 16:34:50.732""","""""","",218679196,"Reactive","thinkaloudp0501",7,0.25
"""PRABMSDY""",1,617443,1754169,3,"""end""","""01/15/2020 18:25:51.038""","""""","",218439401,"Reactive","thinkaloudp0115",7,0.25
"""PRABMSDY""",1,616177,1754169,1,"""start""","""12/03/2019 12:13:12.977""","""""","",217575645,"Reactive","thinkaloudp1203",7,0.25
"""PRABMSDY""",1,616753,1754169,1,"""start""","""12/12/2019 11:59:39.556""","""""","",217891773,"Reactive","thinkaloudp0101",7,0.25
"""PRABMSDY""",1,617498,1754169,3,"""end""","""01/16/2020 15:25:41.345""","""""","",218466603,"Reactive","thinkaloudp1212",7,0.25
"""PRABMSDY""",1,618271,1754169,2,"""answer""","""01/24/2020 16:34:50.729""","""1/4""","true",218679196,"Reactive","thinkaloudp0501",7,0.25
"""PRABMSDY""",1,618271,1754169,1,"""start""","""01/24/2020 16:34:25.082""","""""","",218679196,"Reactive","thinkaloudp0501",7,0.25
"""PRABMSDY""",1,619358,1754169,1,"""start""","""02/07/2020 14:35:43.987""","""""","",219096155,"Reactive","thinkaloudp0207",7,0.25
"""PRABMSDY""",1,616753,1754169,2,"""answer""","""12/12/2019 12:00:07.293""","""1/4""","true",217891773,"Reactive","thinkaloudp0101",7,0.25
"""PRABMSDY""",1,616177,1754169,3,"""end""","""12/03/2019 12:13:34.214""","""""","",217575645,"Reactive","thinkaloudp1203",7,0.25
"""PRABMSDY""",1,619680,1754169,1,"""start""","""02/17/2020 16:05:14.272""","""""","",219301270,"Reactive","thinkaloudp0213",7,0.25
"""PRABMSDY""",1,619358,1754169,3,"""end""","""02/07/2020 14:36:36.827""","""""","",219096155,"Reactive","thinkaloudp0207",7,0.25
"""PRABMSDY""",1,616514,1754169,3,"""end""","""12/05/2019 13:17:14.265""","""""","",217672391,"Reactive","thinkaloudp0421",7,0.25
"""PRABMSDY""",1,619052,1754169,2,"""answer""","""02/03/2020 12:01:28.597""","""0.25""","true",218934933,"Reactive","thinkaloudp0403",7,0.25
"""PRABMSDY""",1,619680,1754169,3,"""end""","""02/17/2020 16:05:38.979""","""""","",219301270,"Reactive","thinkaloudp0213",7,0.25
"""PRABMSDY""",1,618045,1754169,1,"""start""","""01/23/2020 16:29:23.526""","""""","",218632219,"Reactive","thinkaloudp0912",7,0.25
"""PRABMSDY""",1,619052,1754169,1,"""start""","""02/03/2020 12:01:03.839""","""""","",218934933,"Reactive","thinkaloudp0403",7,0.25
"""PRABMSDY""",1,619052,1754169,3,"""end""","""02/03/2020 12:01:28.006""","""""","",218934933,"Reactive","thinkaloudp0403",7,0.25
"""PRABMSDY""",2,616753,1754170,1,"""start""","""12/12/2019 12:00:08.590""","""""","",217891792,"Reactive","thinkaloudp0101",7,0.454545454545455
"""PRABMSDY""",2,619358,1754170,3,"""answer""","""02/07/2020 14:37:33.674""","""5/11""","true",219096186,"Reactive","thinkaloudp0207",7,0.454545454545455
"""PRABMSDY""",2,618045,1754170,3,"""end""","""01/23/2020 16:30:05.415""","""""","",218632256,"Reactive","thinkaloudp0912",7,0.454545454545455
"""PRABMSDY""",2,619680,1754170,5,"""end""","""02/17/2020 16:06:56.232""","""""","",219301274,"Reactive","thinkaloudp0213",7,0.454545454545455
