"Problem.Sub.Part.ID","ProblemStep","Problem.ID","Problem","User.ID","Participant_ID","Order","Action.Type","Timestamp","Answer.Text","Correctness","Problem.Log.ID","CorrectedAns"
1801863,5,"""PRABNTR6""","5",687199,"p544s0112",2,"""answer""","""01/21/2021 13:40:13.378""","""0.5""","true",225554126,0.5
1801863,5,"""PRABNTR6""","5",687858,"p542s0912",2,"""answer""","""02/01/2021 13:30:05.542""","""0.5""","true",225685036,0.5
1801863,5,"""PRABNTR6""","5",686444,"p921s1213",2,"""answer""","""12/14/2020 11:23:14.932""","""0.5""","true",225191482,0.5
1801863,5,"""PRABNTR6""","5",686663,"p853s0510",2,"""answer""","""12/21/2020 15:25:34.254""","""50%""","true",225287768,0.5
1801863,5,"""PRABNTR6""","5",687356,"p679s1207",2,"""answer""","""01/18/2021 14:27:20.729""","""0.8""","false",225503063,0.8
1801863,5,"""PRABNTR6""","5",687202,"p929s0618",2,"""answer""","""01/13/2021 15:36:21.027""","""0.5""","true",225452303,0.5
1801863,5,"""PRABNTR6""","5",686445,"p185s0321",2,"""answer""","""12/14/2020 12:45:59.936""","""0.5""","true",225193800,0.5
1801863,5,"""PRABNTR6""","5",686668,"p315s0909",2,"""answer""","""01/04/2021 14:27:06.688""","""0.5""","true",225313297,0.5
1801863,5,"""PRABNTR6""","5",686666,"p721s1005",2,"""answer""","""12/22/2020 10:27:54.383""","""0.5""","true",225291627,0.5
1801863,5,"""PRABNTR6""","5",687356,"p679s1207",5,"""answer""","""01/18/2021 14:27:40.037""","""0.5""","true",225503063,0.5
1801863,5,"""PRABNTR6""","5",686447,"p607s0420",2,"""answer""","""12/14/2020 14:30:03.487""","""0.5""","true",225198450,0.5
1801863,5,"""PRABNTR6""","5",687037,"p331s0702",2,"""answer""","""01/27/2021 14:02:11.933""","""0.5""","true",225634329,0.5
1801863,5,"""PRABNTR6""","5",687313,"p263s1007",2,"""answer""","""01/15/2021 10:37:23.124""","""0.5""","true",225487195,0.5
1801863,5,"""PRABNTR6""","5",687265,"p822s0601",2,"""answer""","""01/14/2021 12:29:49.021""","""50%""","true",225469928,0.5
1801863,5,"""PRABNTR6""","5",687116,"p128s0904",2,"""answer""","""01/12/2021 15:29:41.677""","""50%""","true",225432405,0.5
1801864,1,"""PRABNTR7""","7",687116,"p128s0904",2,"""answer""","""01/12/2021 15:31:55.611""","""10/25""","true",225432461,0.4
1801864,1,"""PRABNTR7""","7",687202,"p929s0618",2,"""answer""","""01/13/2021 15:40:51.312""","""10/25""","true",225452406,0.4
1801864,1,"""PRABNTR7""","7",687199,"p544s0112",2,"""answer""","""01/21/2021 13:43:30.263""","""2/5""","true",225554285,0.4
1801864,1,"""PRABNTR7""","7",687356,"p679s1207",2,"""answer""","""01/18/2021 14:30:27.594""","""2/5""","true",225503082,0.4
1801864,1,"""PRABNTR7""","7",687037,"p331s0702",2,"""answer""","""01/27/2021 14:05:41.378""","""2/5""","true",225634413,0.4
1801864,1,"""PRABNTR7""","7",686668,"p315s0909",2,"""answer""","""01/04/2021 14:28:40.761""","""2/5""","true",225313328,0.4
1801864,1,"""PRABNTR7""","7",686625,"p659s0804",2,"""answer""","""12/17/2020 15:29:50.109""","""2/5""","true",225256453,0.4
1801864,1,"""PRABNTR7""","7",686445,"p185s0321",2,"""answer""","""12/14/2020 12:49:24.175""","""2/5""","true",225193894,0.4
1801864,1,"""PRABNTR7""","7",686666,"p721s1005",2,"""answer""","""12/22/2020 10:31:31.948""","""2/5""","true",225291706,0.4
1801864,1,"""PRABNTR7""","7",688138,"p955s0821",2,"""answer""","""02/11/2021 16:27:49.229""","""2/5""","true",225825753,0.4
1801864,1,"""PRABNTR7""","7",687357,"p216s0621",2,"""answer""","""01/20/2021 12:30:24.924""","""10/25""","true",225535201,0.4
1801864,1,"""PRABNTR7""","7",686444,"p921s1213",2,"""answer""","""12/14/2020 11:24:43.309""","""0.4""","true",225191509,0.4
1801864,1,"""PRABNTR7""","7",686660,"p714s0220",2,"""answer""","""12/21/2020 09:38:53.035""","""2/5""","true",225280554,0.4
1801864,1,"""PRABNTR7""","7",687313,"p263s1007",2,"""answer""","""01/15/2021 10:41:25.041""","""10/25""","true",225487391,0.4
1801864,1,"""PRABNTR7""","7",687265,"p822s0601",2,"""answer""","""01/14/2021 12:35:13.508""","""2/5""","true",225470131,0.4
1801864,1,"""PRABNTR7""","7",686447,"p607s0420",2,"""answer""","""12/14/2020 14:32:49.254""","""10/25""","true",225198558,0.4
1801864,1,"""PRABNTR7""","7",686663,"p853s0510",2,"""answer""","""12/21/2020 15:27:54.165""","""2/5""","true",225287784,0.4
1801864,1,"""PRABNTR7""","7",687858,"p542s0912",2,"""answer""","""02/01/2021 13:32:25.812""","""2/5""","true",225685117,0.4
1801865,3,"""PRABNTR7""","7",687265,"p822s0601",2,"""answer""","""01/14/2021 12:35:36.434""","""3/5""","false",225470157,0.6
1801865,3,"""PRABNTR7""","7",688138,"p955s0821",2,"""answer""","""02/11/2021 16:28:12.286""","""5/8""","true",225825755,0.62
1801865,3,"""PRABNTR7""","7",687858,"p542s0912",2,"""answer""","""02/01/2021 13:32:55.282""","""5/8""","true",225685132,0.62
1801865,3,"""PRABNTR7""","7",687357,"p216s0621",2,"""answer""","""01/20/2021 12:30:49.800""","""15/24""","true",225535214,0.62
1801865,3,"""PRABNTR7""","7",687313,"p263s1007",2,"""answer""","""01/15/2021 10:42:01.176""","""15/24""","true",225487419,0.62
1801865,3,"""PRABNTR7""","7",686625,"p659s0804",2,"""answer""","""12/17/2020 15:30:14.924""","""5/8""","true",225256464,0.62
1801865,3,"""PRABNTR7""","7",687356,"p679s1207",2,"""answer""","""01/18/2021 14:30:46.348""","""15/24""","true",225503085,0.62
1801865,3,"""PRABNTR7""","7",686660,"p714s0220",2,"""answer""","""12/21/2020 09:39:20.269""","""5/8""","true",225280564,0.62
1801865,3,"""PRABNTR7""","7",687265,"p822s0601",3,"""answer""","""01/14/2021 12:35:59.392""","""5/8""","true",225470157,0.62
1801865,3,"""PRABNTR7""","7",686444,"p921s1213",2,"""answer""","""12/14/2020 11:25:03.287""","""0.625""","true",225191512,0.62
1801865,3,"""PRABNTR7""","7",686445,"p185s0321",2,"""answer""","""12/14/2020 12:49:46.613""","""5/8""","true",225193912,0.62
1801865,3,"""PRABNTR7""","7",687037,"p331s0702",2,"""answer""","""01/27/2021 14:06:23.487""","""5/8""","true",225634458,0.62
1801865,3,"""PRABNTR7""","7",686666,"p721s1005",2,"""answer""","""12/22/2020 10:32:10.612""","""5/8""","true",225291717,0.62
1801865,3,"""PRABNTR7""","7",687116,"p128s0904",2,"""answer""","""01/12/2021 15:32:15.026""","""15/24""","true",225432468,0.62
1801865,3,"""PRABNTR7""","7",687199,"p544s0112",2,"""answer""","""01/21/2021 13:44:08.664""","""5/8""","true",225554302,0.62
1801865,3,"""PRABNTR7""","7",686668,"p315s0909",2,"""answer""","""01/04/2021 14:29:01.787""","""5/8""","true",225313333,0.62
1801865,3,"""PRABNTR7""","7",686663,"p853s0510",2,"""answer""","""12/21/2020 15:28:11.644""","""5/8""","true",225287791,0.62
1801865,3,"""PRABNTR7""","7",686447,"p607s0420",2,"""answer""","""12/14/2020 14:33:01.030""","""15/24""","true",225198569,0.62
1801865,3,"""PRABNTR7""","7",687202,"p929s0618",2,"""answer""","""01/13/2021 15:41:15.723""","""15/24""","true",225452423,0.62
1801866,5,"""PRABNTR7""","7",687357,"p216s0621",2,"""answer""","""01/20/2021 12:31:29.081""","""1/4""","true",225535227,0.25
1801866,5,"""PRABNTR7""","7",687116,"p128s0904",4,"""answer""","""01/12/2021 15:33:03.167""","""1/4""","true",225432473,0.25
1801866,5,"""PRABNTR7""","7",686660,"p714s0220",2,"""answer""","""12/21/2020 09:39:40.522""","""1/4""","true",225280579,0.25
1801866,5,"""PRABNTR7""","7",687037,"p331s0702",2,"""answer""","""01/27/2021 14:06:51.001""","""1/4""","true",225634487,0.25
1801866,5,"""PRABNTR7""","7",687116,"p128s0904",2,"""answer""","""01/12/2021 15:32:46.111""","""150/600""","false",225432473,0.25
1801866,5,"""PRABNTR7""","7",688138,"p955s0821",2,"""answer""","""02/11/2021 16:28:27.816""","""1/4""","true",225825758,0.25
1801866,5,"""PRABNTR7""","7",687858,"p542s0912",2,"""answer""","""02/01/2021 13:33:12.760""","""1/4""","true",225685150,0.25
1801866,5,"""PRABNTR7""","7",687265,"p822s0601",2,"""answer""","""01/14/2021 12:37:39.275""","""1/4""","true",225470190,0.25
1801866,5,"""PRABNTR7""","7",686447,"p607s0420",2,"""answer""","""12/14/2020 14:33:21.892""","""0.25""","true",225198576,0.25
1801866,5,"""PRABNTR7""","7",687313,"p263s1007",2,"""answer""","""01/15/2021 10:42:28.434""","""1/4""","true",225487447,0.25
1801866,5,"""PRABNTR7""","7",686663,"p853s0510",2,"""answer""","""12/21/2020 15:28:24.424""","""1/4""","true",225287793,0.25
1801866,5,"""PRABNTR7""","7",687356,"p679s1207",2,"""answer""","""01/18/2021 14:31:31.366""","""1/4""","true",225503088,0.25
1801866,5,"""PRABNTR7""","7",686625,"p659s0804",2,"""answer""","""12/17/2020 15:30:26.466""","""1/4""","true",225256477,0.25
1801866,5,"""PRABNTR7""","7",687202,"p929s0618",2,"""answer""","""01/13/2021 15:42:44.656""","""1/4""","true",225452436,0.25
1801866,5,"""PRABNTR7""","7",687199,"p544s0112",2,"""answer""","""01/21/2021 13:44:49.300""","""1/4""","true",225554325,0.25
1801866,5,"""PRABNTR7""","7",686668,"p315s0909",2,"""answer""","""01/04/2021 14:29:22.083""","""1/4""","true",225313340,0.25
1801866,5,"""PRABNTR7""","7",686445,"p185s0321",2,"""answer""","""12/14/2020 12:50:24.997""","""1/4""","true",225193928,0.25
1801866,5,"""PRABNTR7""","7",686444,"p921s1213",2,"""answer""","""12/14/2020 11:25:16.610""","""0.25""","true",225191518,0.25
1801866,5,"""PRABNTR7""","7",686666,"p721s1005",2,"""answer""","""12/22/2020 10:32:42.896""","""1/4""","true",225291735,0.25
1911791,1,"""PRABQXV2""","4",686448,"p881s1013",2,"""answer""","""12/14/2020 15:20:13.932""","""0.15""","true",225200103,0.15
1911791,1,"""PRABQXV2""","4",686624,"p566s0816",2,"""answer""","""12/17/2020 14:22:44.872""","""15%""","true",225254831,0.15
1911791,1,"""PRABQXV2""","4",686669,"p962s0107",2,"""answer""","""12/23/2020 13:24:59.640""","""15%""","true",225298689,0.15
1911791,1,"""PRABQXV2""","4",686446,"p934s0803",2,"""answer""","""01/25/2021 10:28:51.533""","""15%""","true",225593031,0.15
1911791,1,"""PRABQXV2""","4",687115,"p269s0806",2,"""answer""","""01/14/2021 15:32:52.608""","""0.15""","true",225477225,0.15
1911791,1,"""PRABQXV2""","4",686599,"p225s0925",2,"""answer""","""12/16/2020 12:27:48.250""","""0.15""","true",225235741,0.15
1911791,1,"""PRABQXV2""","4",687114,"p161s0504",2,"""answer""","""01/12/2021 12:24:48.615""","""0.15""","true",225425905,0.15
1911791,1,"""PRABQXV2""","4",686662,"p296s0426",2,"""answer""","""12/21/2020 14:32:30.522""","""3/20""","true",225287210,0.15
1911791,1,"""PRABQXV2""","4",688031,"p342s1011",2,"""answer""","""02/08/2021 13:33:00.155""","""0.15""","true",225777016,0.15
1911791,1,"""PRABQXV2""","4",687264,"p592s0613",2,"""answer""","""01/14/2021 10:34:24.353""","""15%""","true",225465012,0.15
1911791,1,"""PRABQXV2""","4",686700,"p536s0109",2,"""answer""","""01/04/2021 10:33:53.019""","""3/20""","true",225306717,0.15
1911791,1,"""PRABQXV2""","4",687560,"p587s1221",2,"""answer""","""01/22/2021 15:35:48.671""","""0.15""","true",225583808,0.15
1911791,1,"""PRABQXV2""","4",687353,"p700s0716",2,"""answer""","""01/21/2021 15:26:11.229""","""0.15""","true",225557666,0.15
1911791,1,"""PRABQXV2""","4",686643,"p893s0223",2,"""answer""","""12/18/2020 13:26:32.038""","""0.15""","true",225271743,0.15
1911791,1,"""PRABQXV2""","4",687970,"p411s0607",2,"""answer""","""02/04/2021 13:56:18.697""","""0.15""","true",225737975,0.15
1911791,1,"""PRABQXV2""","4",687198,"p788s0505",2,"""answer""","""01/13/2021 10:32:26.772""","""0.15""","true",225443227,0.15
1911791,1,"""PRABQXV2""","4",687200,"p116s0808",2,"""answer""","""01/13/2021 13:34:57.576""","""0.15""","true",225449036,0.15
1911791,1,"""PRABQXV2""","4",687559,"p858s0707",3,"""answer""","""01/25/2021 13:30:25.991""","""15%""","true",225597894,0.15
1911791,1,"""PRABQXV2""","4",687559,"p858s0707",2,"""answer""","""01/25/2021 13:30:23.601""","""15""","false",225597894,15
1911791,1,"""PRABQXV2""","4",687766,"p821s0908",2,"""answer""","""01/29/2021 15:26:39.977""","""0.15""","true",225671991,0.15
1911792,3,"""PRABQXV2""","4",687766,"p821s0908",2,"""answer""","""01/29/2021 15:27:00.286""","""0.45""","true",225671996,0.45
1911792,3,"""PRABQXV2""","4",687114,"p161s0504",2,"""answer""","""01/12/2021 12:25:04.834""","""0.45""","true",225425912,0.45
1911792,3,"""PRABQXV2""","4",686446,"p934s0803",2,"""answer""","""01/25/2021 10:29:39.225""","""45%""","true",225593043,0.45
1911792,3,"""PRABQXV2""","4",687115,"p269s0806",2,"""answer""","""01/14/2021 15:33:14.324""","""0.45""","true",225477237,0.45
1911792,3,"""PRABQXV2""","4",686643,"p893s0223",2,"""answer""","""12/18/2020 13:26:51.974""","""0.45""","true",225271758,0.45
1911792,3,"""PRABQXV2""","4",687200,"p116s0808",2,"""answer""","""01/13/2021 13:35:20.188""","""0.45""","true",225449044,0.45
1911792,3,"""PRABQXV2""","4",687560,"p587s1221",2,"""answer""","""01/22/2021 15:36:09.713""","""0.45""","true",225583847,0.45
1911792,3,"""PRABQXV2""","4",687970,"p411s0607",2,"""answer""","""02/04/2021 13:56:39.317""","""0.45""","true",225737996,0.45
1911792,3,"""PRABQXV2""","4",686599,"p225s0925",2,"""answer""","""12/16/2020 12:28:14.192""","""0.45""","true",225235775,0.45
1911792,3,"""PRABQXV2""","4",686448,"p881s1013",2,"""answer""","""12/14/2020 15:20:27.044""","""0.45""","true",225200113,0.45
1911792,3,"""PRABQXV2""","4",686624,"p566s0816",3,"""answer""","""12/17/2020 14:23:08.705""","""45%""","true",225254847,0.45
1911792,3,"""PRABQXV2""","4",687559,"p858s0707",2,"""answer""","""01/25/2021 13:30:40.510""","""45%""","true",225597903,0.45
1911792,3,"""PRABQXV2""","4",686624,"p566s0816",2,"""answer""","""12/17/2020 14:23:03.537""","""45""","false",225254847,45
1911792,3,"""PRABQXV2""","4",687198,"p788s0505",2,"""answer""","""01/13/2021 10:32:38.445""","""0.45""","true",225443239,0.45
1911792,3,"""PRABQXV2""","4",688031,"p342s1011",2,"""answer""","""02/08/2021 13:33:21.322""","""0.45""","true",225777026,0.45
1911792,3,"""PRABQXV2""","4",687353,"p700s0716",2,"""answer""","""01/21/2021 15:26:25.991""","""0.45""","true",225557681,0.45
1911792,3,"""PRABQXV2""","4",686662,"p296s0426",2,"""answer""","""12/21/2020 14:32:55.204""","""9/20""","true",225287219,0.45
1911792,3,"""PRABQXV2""","4",687264,"p592s0613",2,"""answer""","""01/14/2021 10:34:39.069""","""45%""","true",225465032,0.45
1911792,3,"""PRABQXV2""","4",686669,"p962s0107",2,"""answer""","""12/23/2020 13:25:13.213""","""45%""","true",225298694,0.45
1911792,3,"""PRABQXV2""","4",686700,"p536s0109",2,"""answer""","""01/04/2021 10:34:29.048""","""9/20""","true",225306725,0.45
1911793,5,"""PRABQXV2""","4",687353,"p700s0716",2,"""answer""","""01/21/2021 15:26:35.630""","""0.6""","true",225557693,0.6
1911793,5,"""PRABQXV2""","4",687115,"p269s0806",2,"""answer""","""01/14/2021 15:33:35.969""","""0.6""","true",225477247,0.6
1911793,5,"""PRABQXV2""","4",687559,"p858s0707",2,"""answer""","""01/25/2021 13:30:57.917""","""60%""","true",225597909,0.6
1911793,5,"""PRABQXV2""","4",687264,"p592s0613",2,"""answer""","""01/14/2021 10:35:02.199""","""60%""","true",225465062,0.6
1911793,5,"""PRABQXV2""","4",686700,"p536s0109",2,"""answer""","""01/04/2021 10:34:53.219""","""3/5""","true",225306734,0.6
1911793,5,"""PRABQXV2""","4",687200,"p116s0808",2,"""answer""","""01/13/2021 13:35:48.532""","""0.6""","true",225449054,0.6
1911793,5,"""PRABQXV2""","4",686624,"p566s0816",2,"""answer""","""12/17/2020 14:23:33.459""","""60%""","true",225254859,0.6
1911793,5,"""PRABQXV2""","4",686643,"p893s0223",2,"""answer""","""12/18/2020 13:27:07.932""","""0.6""","true",225271769,0.6
1911793,5,"""PRABQXV2""","4",686448,"p881s1013",2,"""answer""","""12/14/2020 15:20:45.246""","""0.6""","true",225200121,0.6
1911793,5,"""PRABQXV2""","4",686662,"p296s0426",2,"""answer""","""12/21/2020 14:33:21.341""","""3/5""","true",225287222,0.6
1911793,5,"""PRABQXV2""","4",687970,"p411s0607",2,"""answer""","""02/04/2021 13:56:54.491""","""0.6""","true",225738013,0.6
1911793,5,"""PRABQXV2""","4",687560,"p587s1221",2,"""answer""","""01/22/2021 15:36:30.476""","""0.6""","true",225583867,0.6
1911793,5,"""PRABQXV2""","4",686446,"p934s0803",2,"""answer""","""01/25/2021 10:30:19.694""","""60%""","true",225593056,0.6
1911793,5,"""PRABQXV2""","4",688031,"p342s1011",2,"""answer""","""02/08/2021 13:33:27.999""","""0.6""","true",225777033,0.6
1911793,5,"""PRABQXV2""","4",686669,"p962s0107",2,"""answer""","""12/23/2020 13:25:34.334""","""60%""","true",225298700,0.6
1911793,5,"""PRABQXV2""","4",687198,"p788s0505",2,"""answer""","""01/13/2021 10:33:07.755""","""0.6""","true",225443250,0.6
1911793,5,"""PRABQXV2""","4",687114,"p161s0504",2,"""answer""","""01/12/2021 12:25:22.760""","""0.6""","true",225425925,0.6
1911793,5,"""PRABQXV2""","4",686599,"p225s0925",2,"""answer""","""12/16/2020 12:28:43.950""","""0.6""","true",225235790,0.6
1911793,5,"""PRABQXV2""","4",687766,"p821s0908",2,"""answer""","""01/29/2021 15:27:23.388""","""0.6""","true",225672001,0.6
1911794,1,"""PRABQXV3""","8",687264,"p592s0613",2,"""answer""","""01/14/2021 10:40:05.727""","""1/13""","true",225465400,0.08
1911794,1,"""PRABQXV3""","8",687115,"p269s0806",2,"""answer""","""01/14/2021 15:40:59.398""","""1/13""","true",225477383,0.08
1911794,1,"""PRABQXV3""","8",686446,"p934s0803",2,"""answer""","""01/25/2021 10:42:07.808""","""1/13""","true",225593335,0.08
1911794,1,"""PRABQXV3""","8",687198,"p788s0505",2,"""answer""","""01/13/2021 10:38:57.208""","""4/52""","true",225443516,0.08
1911794,1,"""PRABQXV3""","8",687559,"p858s0707",2,"""answer""","""01/25/2021 13:35:47.770""","""1/13""","true",225598028,0.08
1911794,1,"""PRABQXV3""","8",687560,"p587s1221",4,"""answer""","""01/22/2021 15:43:55.612""","""1/13""","true",225584185,0.08
1911794,1,"""PRABQXV3""","8",687970,"p411s0607",3,"""answer""","""02/04/2021 14:02:07.096""","""1/13""","true",225738214,0.08
1911794,1,"""PRABQXV3""","8",686662,"p296s0426",2,"""answer""","""12/21/2020 14:38:38.700""","""1/13""","true",225287292,0.08
1911794,1,"""PRABQXV3""","8",687560,"p587s1221",2,"""answer""","""01/22/2021 15:43:44.191""","""1/5""","false",225584185,0.2
1911794,1,"""PRABQXV3""","8",687114,"p161s0504",2,"""answer""","""01/12/2021 12:30:37.739""","""4/52""","true",225426071,0.08
1911794,1,"""PRABQXV3""","8",686643,"p893s0223",3,"""answer""","""12/18/2020 13:33:10.007""","""1/13""","true",225271945,0.08
1911794,1,"""PRABQXV3""","8",687200,"p116s0808",2,"""answer""","""01/13/2021 13:48:39.252""","""2/27""","false",225449396,0.07
1911794,1,"""PRABQXV3""","8",686669,"p962s0107",3,"""answer""","""12/23/2020 13:30:59.351""","""1/13""","true",225298767,0.08
1911794,1,"""PRABQXV3""","8",687200,"p116s0808",4,"""answer""","""01/13/2021 13:49:03.154""","""1/13""","true",225449396,0.08
1911794,1,"""PRABQXV3""","8",688031,"p342s1011",2,"""answer""","""02/08/2021 13:39:00.450""","""1/13""","true",225777143,0.08
1911794,1,"""PRABQXV3""","8",687353,"p700s0716",2,"""answer""","""01/21/2021 15:30:28.840""","""1/13""","true",225557871,0.08
1911794,1,"""PRABQXV3""","8",686448,"p881s1013",2,"""answer""","""12/14/2020 15:23:54.770""","""4/52""","true",225200224,0.08
1911794,1,"""PRABQXV3""","8",687766,"p821s0908",2,"""answer""","""01/29/2021 15:36:48.919""","""1/13""","true",225672310,0.08
1911794,1,"""PRABQXV3""","8",686624,"p566s0816",2,"""answer""","""12/17/2020 14:29:59.542""","""1/13""","true",225255033,0.08
1911794,1,"""PRABQXV3""","8",686700,"p536s0109",2,"""answer""","""01/04/2021 10:40:34.531""","""1/13""","true",225306866,0.08
1911794,1,"""PRABQXV3""","8",686599,"p225s0925",2,"""answer""","""12/16/2020 12:34:38.487""","""1/13""","true",225235957,0.08
1911795,3,"""PRABQXV3""","8",686599,"p225s0925",2,"""answer""","""12/16/2020 12:35:00.149""","""3/51""","true",225235968,0.06
1911795,3,"""PRABQXV3""","8",686624,"p566s0816",2,"""answer""","""12/17/2020 14:30:34.616""","""1/17""","true",225255044,0.06
1911795,3,"""PRABQXV3""","8",687560,"p587s1221",2,"""answer""","""01/22/2021 15:44:28.235""","""1/17""","true",225584210,0.06
1911795,3,"""PRABQXV3""","8",688031,"p342s1011",3,"""answer""","""02/08/2021 13:40:17.908""","""1/17""","true",225777155,0.06
1911795,3,"""PRABQXV3""","8",686662,"p296s0426",2,"""answer""","""12/21/2020 14:39:22.932""","""3/51""","true",225287301,0.06
1911795,3,"""PRABQXV3""","8",686700,"p536s0109",2,"""answer""","""01/04/2021 10:41:03.965""","""1/17""","true",225306878,0.06
1911795,3,"""PRABQXV3""","8",687115,"p269s0806",2,"""answer""","""01/14/2021 15:41:35.207""","""3/51""","true",225477394,0.06
1911795,3,"""PRABQXV3""","8",687353,"p700s0716",4,"""answer""","""01/21/2021 15:32:09.926""","""3/51""","true",225557885,0.06
1911795,3,"""PRABQXV3""","8",687200,"p116s0808",2,"""answer""","""01/13/2021 13:50:05.870""","""1/17""","true",225449431,0.06
1911795,3,"""PRABQXV3""","8",687766,"p821s0908",2,"""answer""","""01/29/2021 15:37:25.190""","""1/17""","true",225672329,0.06
1911795,3,"""PRABQXV3""","8",686446,"p934s0803",2,"""answer""","""01/25/2021 10:42:49.569""","""1/17""","true",225593342,0.06
1911795,3,"""PRABQXV3""","8",687559,"p858s0707",2,"""answer""","""01/25/2021 13:36:36.906""","""1/17""","true",225598042,0.06
1911795,3,"""PRABQXV3""","8",688031,"p342s1011",2,"""answer""","""02/08/2021 13:40:02.254""","""3/52""","false",225777155,0.06
1911795,3,"""PRABQXV3""","8",687198,"p788s0505",2,"""answer""","""01/13/2021 10:39:12.781""","""3/51""","true",225443526,0.06
1911795,3,"""PRABQXV3""","8",686643,"p893s0223",2,"""answer""","""12/18/2020 13:33:54.214""","""1/17""","true",225271975,0.06
1911795,3,"""PRABQXV3""","8",686448,"p881s1013",2,"""answer""","""12/14/2020 15:24:05.738""","""3/51""","true",225200233,0.06
1911795,3,"""PRABQXV3""","8",687114,"p161s0504",2,"""answer""","""01/12/2021 12:30:58.189""","""3/51""","true",225426084,0.06
1911795,3,"""PRABQXV3""","8",687353,"p700s0716",2,"""answer""","""01/21/2021 15:30:53.468""","""3/52""","false",225557885,0.06
1911795,3,"""PRABQXV3""","8",687970,"p411s0607",2,"""answer""","""02/04/2021 14:02:33.337""","""3/51""","true",225738231,0.06
1911795,3,"""PRABQXV3""","8",687264,"p592s0613",2,"""answer""","""01/14/2021 10:40:33.809""","""1/17""","true",225465409,0.06
1911795,3,"""PRABQXV3""","8",686669,"p962s0107",2,"""answer""","""12/23/2020 13:31:25.383""","""3/51""","true",225298770,0.06
1911796,5,"""PRABQXV3""","8",687560,"p587s1221",2,"""answer""","""01/22/2021 15:44:59.091""","""1/26""","false",225584226,0.04
1911796,5,"""PRABQXV3""","8",687766,"p821s0908",2,"""answer""","""01/29/2021 15:37:46.902""","""1/221""","true",225672352,0
1911796,5,"""PRABQXV3""","8",686700,"p536s0109",2,"""answer""","""01/04/2021 10:41:24.846""","""1/221""","true",225306904,0
1911796,5,"""PRABQXV3""","8",686643,"p893s0223",3,"""answer""","""12/18/2020 13:34:17.582""","""1/221""","true",225271996,0
1911796,5,"""PRABQXV3""","8",687560,"p587s1221",5,"""answer""","""01/22/2021 15:45:29.048""","""1/221""","true",225584226,0
1911796,5,"""PRABQXV3""","8",687560,"p587s1221",4,"""answer""","""01/22/2021 15:45:22.275""","""1/2221""","false",225584226,0
1911796,5,"""PRABQXV3""","8",687264,"p592s0613",2,"""answer""","""01/14/2021 10:40:56.377""","""1/221""","true",225465436,0
1911796,5,"""PRABQXV3""","8",686446,"p934s0803",2,"""answer""","""01/25/2021 10:43:07.863""","""1/221""","true",225593357,0
1911796,5,"""PRABQXV3""","8",687198,"p788s0505",4,"""answer""","""01/13/2021 10:40:48.885""","""1/221""","true",225443540,0
1911796,5,"""PRABQXV3""","8",687114,"p161s0504",2,"""answer""","""01/12/2021 12:31:30.751""","""7/2652""","false",225426091,0
1911796,5,"""PRABQXV3""","8",688031,"p342s1011",2,"""answer""","""02/08/2021 13:40:47.764""","""1/221""","true",225777194,0
1911796,5,"""PRABQXV3""","8",687198,"p788s0505",2,"""answer""","""01/13/2021 10:40:20.787""","""4/1000""","false",225443540,0
1911796,5,"""PRABQXV3""","8",687353,"p700s0716",2,"""answer""","""01/21/2021 15:32:38.758""","""1/221""","true",225557970,0
1911796,5,"""PRABQXV3""","8",687970,"p411s0607",2,"""answer""","""02/04/2021 14:03:12.800""","""1/221""","true",225738243,0
1911796,5,"""PRABQXV3""","8",686624,"p566s0816",2,"""answer""","""12/17/2020 14:30:50.165""","""1/221""","true",225255059,0
1911796,5,"""PRABQXV3""","8",687200,"p116s0808",2,"""answer""","""01/13/2021 13:50:43.067""","""1/221""","true",225449460,0
1911796,5,"""PRABQXV3""","8",687114,"p161s0504",4,"""answer""","""01/12/2021 12:32:27.937""","""1/221""","true",225426091,0
1911796,5,"""PRABQXV3""","8",687559,"p858s0707",2,"""answer""","""01/25/2021 13:36:54.055""","""1/221""","true",225598064,0
1911796,5,"""PRABQXV3""","8",686662,"p296s0426",2,"""answer""","""12/21/2020 14:39:54.277""","""3/663""","true",225287306,0
1911796,5,"""PRABQXV3""","8",687115,"p269s0806",2,"""answer""","""01/14/2021 15:42:08.166""","""1/221""","true",225477404,0
1911796,5,"""PRABQXV3""","8",686599,"p225s0925",3,"""answer""","""12/16/2020 12:36:33.407""","""1/221""","true",225235977,0
1911796,5,"""PRABQXV3""","8",686669,"p962s0107",2,"""answer""","""12/23/2020 13:31:55.839""","""1/221""","true",225298775,0
1911796,5,"""PRABQXV3""","8",686448,"p881s1013",2,"""answer""","""12/14/2020 15:24:25.079""","""12/2652""","true",225200239,0
1911856,1,"""PRABQXWU""","4",686666,"p721s1005",2,"""answer""","""12/22/2020 10:25:58.228""","""0.15""","true",225291578,0.15
1911856,1,"""PRABQXWU""","4",687357,"p216s0621",2,"""answer""","""01/20/2021 12:23:35.668""","""0.15""","true",225534999,0.15
1911856,1,"""PRABQXWU""","4",687199,"p544s0112",2,"""answer""","""01/21/2021 13:37:58.514""","""0.15""","true",225554031,0.15
1911856,1,"""PRABQXWU""","4",687858,"p542s0912",2,"""answer""","""02/01/2021 13:28:33.052""","""0.15""","true",225684984,0.15
